      Wavelength  Flux
      microns     Jy
      31.1110      567.248
      31.1188      567.432
      31.1266      566.093
      31.1343      565.563
      31.1421      567.435
      31.1499      570.763
      31.1577      573.004
      31.1655      572.688
      31.1733      571.133
      31.1811      570.774
      31.1889      571.695
      31.1967      572.154
      31.2045      570.967
      31.2123      569.155
      31.2201      566.686
      31.2279      563.120
      31.2357      559.023
      31.2435      556.080
      31.2513      554.483
      31.2591      553.419
      31.2669      552.101
      31.2748      551.336
      31.2826      551.240
      31.2904      551.445
      31.2982      551.237
      31.3061      550.813
      31.3139      550.717
      31.3217      551.679
      31.3295      553.372
      31.3374      554.939
      31.3452      555.196
      31.3530      554.232
      31.3609      553.115
      31.3687      552.824
      31.3766      552.953
      31.3844      552.758
      31.3923      552.289
      31.4001      552.474
      31.4080      552.929
      31.4158      552.667
      31.4237      551.249
      31.4315      549.900
      31.4394      548.638
      31.4472      546.533
      31.4551      544.123
      31.4630      543.883
      31.4708      546.470
      31.4787      550.244
      31.4866      553.351
      31.4945      555.873
      31.5023      557.569
      31.5102      557.558
      31.5181      555.952
      31.5260      553.983
      31.5338      553.167
      31.5417      553.761
      31.5496      555.263
      31.5575      556.600
      31.5654      556.652
      31.5733      555.326
      31.5812      553.482
      31.5891      552.430
      31.5970      552.433
      31.6049      553.212
      31.6128      554.543
      31.6207      556.236
      31.6286      558.156
      31.6365      560.150
      31.6444      561.661
      31.6523      563.211
      31.6602      565.419
      31.6681      567.495
      31.6761      568.175
      31.6840      567.635
      31.6919      566.920
      31.6998      566.065
      31.7078      564.402
      31.7157      562.322
      31.7236      561.013
      31.7316      561.197
      31.7395      562.461
      31.7474      564.114
      31.7554      565.867
      31.7633      567.377
      31.7712      568.429
      31.7792      569.440
      31.7871      571.057
      31.7951      572.944
      31.8030      573.993
      31.8110      573.621
      31.8189      572.519
      31.8269      571.910
      31.8348      572.282
      31.8428      573.066
      31.8508      573.590
      31.8587      573.800
      31.8667      573.914
      31.8747      573.950
      31.8826      573.978
      31.8906      574.164
      31.8986      574.653
      31.9066      575.612
      31.9145      576.642
      31.9225      576.664
      31.9305      575.098
      31.9385      572.895
      31.9465      571.808
      31.9544      572.860
      31.9624      575.115
      31.9704      577.076
      31.9784      578.181
      31.9864      579.405
      31.9944      581.208
      32.0024      582.928
      32.0104      583.675
      32.0184      583.566
      32.0264      583.543
      32.0344      584.574
      32.0424      586.666
      32.0505      588.844
      32.0585      590.393
      32.0665      591.752
      32.0745      593.920
      32.0825      597.256
      32.0905      600.930
      32.0986      604.043
      32.1066      606.376
      32.1146      608.080
      32.1227      609.297
      32.1307      609.927
      32.1387      610.497
      32.1468      611.580
      32.1548      613.073
      32.1628      614.176
      32.1709      614.608
      32.1789      615.406
      32.1870      617.155
      32.1950      619.122
      32.2031      620.432
      32.2111      620.809
      32.2192      620.483
      32.2272      619.543
      32.2353      618.710
      32.2433      618.617
      32.2514      618.950
      32.2595      619.357
      32.2675      620.230
      32.2756      621.735
      32.2837      623.303
      32.2917      624.365
      32.2998      625.040
      32.3079      626.004
      32.3160      627.302
      32.3240      628.634
      32.3321      630.007
      32.3402      631.902
      32.3483      634.161
      32.3564      636.189
      32.3645      637.390
      32.3726      637.714
      32.3807      637.535
      32.3888      638.064
      32.3969      640.268
      32.4050      643.497
      32.4131      646.699
      32.4212      649.672
      32.4293      652.153
      32.4374      654.692
      32.4455      657.345
      32.4536      659.625
      32.4617      661.550
      32.4698      664.147
      32.4780      667.503
      32.4861      670.477
      32.4942      672.663
      32.5023      675.586
      32.5104      678.836
      32.5186      680.618
      32.5267      680.620
      32.5348      680.775
      32.5430      681.928
      32.5511      683.479
      32.5592      684.499
      32.5674      684.943
      32.5755      684.921
      32.5837      685.667
      32.5918      688.361
      32.6000      692.537
      32.6081      696.017
      32.6163      697.715
      32.6244      698.259
      32.6326      698.729
      32.6407      699.900
      32.6489      702.275
      32.6571      705.073
      32.6652      707.255
      32.6734      708.481
      32.6816      709.219
      32.6897      710.078
      32.6979      711.139
      32.7061      712.520
      32.7143      714.945
      32.7225      718.349
      32.7306      720.884
      32.7388      721.460
      32.7470      720.963
      32.7552      720.704
      32.7634      720.873
      32.7716      721.444
      32.7798      723.104
      32.7880      726.120
      32.7962      729.573
      32.8044      732.681
      32.8126      734.521
      32.8208      734.404
      32.8290      732.585
      32.8372      730.346
      32.8454      728.047
      32.8536      725.008
      32.8618      721.814
      32.8700      719.568
      32.8783      718.212
      32.8865      717.083
      32.8947      716.668
      32.9029      717.406
      32.9111      718.469
      32.9194      719.220
      32.9276      720.202
      32.9358      721.545
      32.9441      722.670
      32.9523      722.691
      32.9606      721.596
      32.9688      719.596
      32.9770      717.831
      32.9853      717.623
      32.9935      719.176
      33.0018      721.414
      33.0100      723.350
      33.0183      724.905
      33.0265      726.005
      33.0348      725.570
      33.0431      722.767
      33.0513      718.331
      33.0596      714.266
      33.0678      711.816
      33.0761      711.290
      33.0844      711.800
      33.0927      711.913
      33.1009      710.876
      33.1092      709.249
      33.1175      707.771
      33.1258      706.799
      33.1340      706.735
      33.1423      707.810
      33.1506      709.925
      33.1589      711.875
      33.1672      712.980
      33.1755      713.436
      33.1838      713.587
      33.1921      713.251
      33.2004      712.950
      33.2087      713.291
      33.2170      714.744
      33.2253      717.139
      33.2336      720.800
      33.2419      725.523
      33.2502      729.942
      33.2585      732.708
      33.2668      733.775
